config,area,period,output,metric,value
G1_C1,de_lu,2026H1,quantile,lqs,703.3291365500774
G1_C1,de_lu,2026H1,quantile,mae_median,2280.888928970206
G1_C1,de_lu,2026H1,quantile,cov50,50.390625
G1_C1,de_lu,2026H1,quantile,cov95,93.72258771929825
G1_C1,de_lu,2026H1,ensemble,wis,1406.6582731001545
G1_C1,de_lu,2026H1,ensemble,lqs,703.3291365500774
G1_C1,de_lu,2026H1,ensemble,mae_median,2280.888928970206
G1_C1,de_lu,2026H1,ensemble,cov50,50.390625
G1_C1,de_lu,2026H1,ensemble,cov95,93.72258771929825
G1_C1,de_lu,2026H1,ensemble,crps,1702.0846317581993
G1_C1,de_lu,2026H1,ensemble,energy_score,19345.75797981933
G1_C1,de_lu,overall,point,rmse,2968.3044152467196
G1_C1,de_lu,overall,point,r2,0.8998185937617191
G1_C1,de_lu,overall,point,mae,1977.6469948879246
G1_C1,de_lu,overall,point,smape,3.706783207028412
G1_C1,de_lu,overall,quantile,wis,1190.7423137299897
G1_C1,de_lu,overall,quantile,lqs,595.3711568649949
G1_C1,de_lu,overall,quantile,mae_median,1949.0027470830944
G1_C1,de_lu,overall,quantile,cov50,51.59258210645527
G1_C1,de_lu,overall,quantile,cov95,95.45465269913174
G1_C1,de_lu,overall,ensemble,wis,1190.7423137299897
G1_C1,de_lu,overall,ensemble,lqs,595.3711568649949
G1_C1,de_lu,overall,ensemble,mae_median,1949.0027470830944
G1_C1,de_lu,overall,ensemble,cov50,51.59258210645527
G1_C1,de_lu,overall,ensemble,cov95,95.45465269913174
G1_C1,de_lu,overall,ensemble,crps,1443.215793473144
G1_C1,de_lu,overall,ensemble,energy_score,16473.944965255298
G1_C2.1,de_lu,2024,point,rmse,2878.95771426388
G1_C2.1,de_lu,2024,point,r2,0.9027336265586635
G1_C2.1,de_lu,2024,point,mae,1836.5198803173703
G1_C2.1,de_lu,2024,point,smape,3.477273136917341
G1_C2.1,de_lu,2024,quantile,wis,1120.7045118089516
G1_C2.1,de_lu,2024,quantile,lqs,560.352255904476
G1_C2.1,de_lu,2024,quantile,mae_median,1812.4065764760217
G1_C2.1,de_lu,2024,quantile,cov50,49.92600182149363
G1_C2.1,de_lu,2024,quantile,cov95,95.09050546448088
G1_C2.1,de_lu,2024,ensemble,wis,1120.7045118089516
G1_C2.1,de_lu,2024,ensemble,lqs,560.352255904476
G1_C2.1,de_lu,2024,ensemble,mae_median,1812.4065764760217
G1_C2.1,de_lu,2024,ensemble,cov50,49.92600182149363
G1_C2.1,de_lu,2024,ensemble,cov95,95.09050546448088
G1_C2.1,de_lu,2024,ensemble,crps,1349.0282087541675
G1_C2.1,de_lu,2024,ensemble,energy_score,15351.287271540474
G1_C2.1,de_lu,2025,point,rmse,2803.5321271563807
G1_C2.1,de_lu,2025,point,r2,0.9082283617115455
G1_C2.1,de_lu,2025,point,mae,1910.857402444785
G1_C2.1,de_lu,2025,point,smape,3.6064239792705086
G1_C2.1,de_lu,2025,quantile,wis,1132.1204368907593
G1_C2.1,de_lu,2025,quantile,lqs,566.0602184453796
G1_C2.1,de_lu,2025,quantile,mae_median,1887.5546802438641
G1_C2.1,de_lu,2025,quantile,cov50,47.75970319634703
G1_C2.1,de_lu,2025,quantile,cov95,95.7420091324201
G1_C2.1,de_lu,2025,ensemble,wis,1132.1204368907593
G1_C2.1,de_lu,2025,ensemble,lqs,566.0602184453796
G1_C2.1,de_lu,2025,ensemble,mae_median,1887.5546802438641
G1_C2.1,de_lu,2025,ensemble,cov50,47.75970319634703
G1_C2.1,de_lu,2025,ensemble,cov95,95.7420091324201
G1_C2.1,de_lu,2025,ensemble,crps,1373.8014810976385
G1_C2.1,de_lu,2025,ensemble,energy_score,15654.617134000784
G1_C2.1,de_lu,2026H1,point,rmse,3612.130054668796
G1_C2.1,de_lu,2026H1,point,r2,0.8634814538935487
G1_C2.1,de_lu,2026H1,point,mae,2365.2130926065247
G1_C2.1,de_lu,2026H1,point,smape,4.3894350293222075
G1_C2.1,de_lu,2026H1,quantile,wis,1432.944562972204
G1_C2.1,de_lu,2026H1,quantile,lqs,716.4722814861021
G1_C2.1,de_lu,2026H1,quantile,mae_median,2345.476086182086
G1_C2.1,de_lu,2026H1,quantile,cov50,45.90186403508772
G1_C2.1,de_lu,2026H1,quantile,cov95,93.11266447368422
G1_C2.1,de_lu,2026H1,ensemble,wis,1432.944562972204
G1_C2.1,de_lu,2026H1,ensemble,lqs,716.4722814861021
G1_C2.1,de_lu,2026H1,ensemble,mae_median,2345.476086182086
G1_C2.1,de_lu,2026H1,ensemble,cov50,45.90186403508772
G1_C2.1,de_lu,2026H1,ensemble,cov95,93.11266447368422
G1_C2.1,de_lu,2026H1,ensemble,crps,1724.9671397769018
G1_C2.1,de_lu,2026H1,ensemble,energy_score,19504.453630197968
G1_C2.1,de_lu,overall,point,rmse,2988.387341455257
G1_C2.1,de_lu,overall,point,r2,0.8984583950255388
G1_C2.1,de_lu,overall,point,mae,1958.2577782159635
G1_C2.1,de_lu,overall,point,smape,3.687679326163599
G1_C2.1,de_lu,overall,quantile,wis,1179.1725757179825
G1_C2.1,de_lu,overall,quantile,lqs,589.5862878589912
G1_C2.1,de_lu,overall,quantile,mae_median,1935.2328769863097
G1_C2.1,de_lu,overall,quantile,cov50,48.33781615704039
G1_C2.1,de_lu,overall,quantile,cov95,95.01934692336731
G1_C2.1,de_lu,overall,ensemble,wis,1179.1725757179825
G1_C2.1,de_lu,overall,ensemble,lqs,589.5862878589912
G1_C2.1,de_lu,overall,ensemble,mae_median,1935.2328769863097
G1_C2.1,de_lu,overall,ensemble,cov50,48.33781615704039
G1_C2.1,de_lu,overall,ensemble,cov95,95.01934692336731
G1_C2.1,de_lu,overall,ensemble,crps,1423.982865516141
G1_C2.1,de_lu,overall,ensemble,energy_score,16191.600619574396
G1_C2.2,de_lu,2024,point,rmse,2761.144272222928
G1_C2.2,de_lu,2024,point,r2,0.9105314599736437
G1_C2.2,de_lu,2024,point,mae,1801.8436272813606
G1_C2.2,de_lu,2024,point,smape,3.4215281341696087
G1_C2.2,de_lu,2024,quantile,wis,1089.7035538491193
G1_C2.2,de_lu,2024,quantile,lqs,544.8517769245598
G1_C2.2,de_lu,2024,quantile,mae_median,1780.5793893465534
G1_C2.2,de_lu,2024,quantile,cov50,47.43283242258652
G1_C2.2,de_lu,2024,quantile,cov95,95.17019581056466
G1_C2.2,de_lu,2024,ensemble,wis,1089.7035538491193
G1_C2.2,de_lu,2024,ensemble,lqs,544.8517769245598
G1_C2.2,de_lu,2024,ensemble,mae_median,1780.5793893465534
G1_C2.2,de_lu,2024,ensemble,cov50,47.43283242258652
G1_C2.2,de_lu,2024,ensemble,cov95,95.17019581056466
G1_C2.2,de_lu,2024,ensemble,crps,1311.0234152584587
G1_C2.2,de_lu,2024,ensemble,energy_score,14895.612999994217
G1_C2.2,de_lu,2025,point,rmse,2799.474609136002
G1_C2.2,de_lu,2025,point,r2,0.9084938094392767
G1_C2.2,de_lu,2025,point,mae,1858.0942153308863
G1_C2.2,de_lu,2025,point,smape,3.5067336195663956
G1_C2.2,de_lu,2025,quantile,wis,1122.2430370876684
G1_C2.2,de_lu,2025,quantile,lqs,561.1215185438343
G1_C2.2,de_lu,2025,quantile,mae_median,1839.451372280822
G1_C2.2,de_lu,2025,quantile,cov50,47.17180365296804
G1_C2.2,de_lu,2025,quantile,cov95,94.42922374429223
G1_C2.2,de_lu,2025,ensemble,wis,1122.2430370876684
G1_C2.2,de_lu,2025,ensemble,lqs,561.1215185438343
G1_C2.2,de_lu,2025,ensemble,mae_median,1839.451372280822
G1_C2.2,de_lu,2025,ensemble,cov50,47.17180365296804
G1_C2.2,de_lu,2025,ensemble,cov95,94.42922374429223
G1_C2.2,de_lu,2025,ensemble,crps,1353.3967468159499
G1_C2.2,de_lu,2025,ensemble,energy_score,15359.55133284067
G1_C2.2,de_lu,2026H1,point,rmse,3435.7061675872255
G1_C2.2,de_lu,2026H1,point,r2,0.87649147757205
G1_C2.2,de_lu,2026H1,point,mae,2232.0705856549334
G1_C2.2,de_lu,2026H1,point,smape,4.140298828334391
G1_C2.2,de_lu,2026H1,quantile,wis,1353.9993598844617
G1_C2.2,de_lu,2026H1,quantile,lqs,676.9996799422308
G1_C2.2,de_lu,2026H1,quantile,mae_median,2205.0453368628187
G1_C2.2,de_lu,2026H1,quantile,cov50,44.13377192982456
G1_C2.2,de_lu,2026H1,quantile,cov95,92.29029605263158
G1_C2.2,de_lu,2026H1,ensemble,wis,1353.9993598844617
G1_C2.2,de_lu,2026H1,ensemble,lqs,676.9996799422308
G1_C2.2,de_lu,2026H1,ensemble,mae_median,2205.0453368628187
G1_C2.2,de_lu,2026H1,ensemble,cov50,44.13377192982456
G1_C2.2,de_lu,2026H1,ensemble,cov95,92.29029605263158
G1_C2.2,de_lu,2026H1,ensemble,crps,1622.292324057217
G1_C2.2,de_lu,2026H1,ensemble,energy_score,18235.966967474204
G1_C2.2,de_lu,overall,point,rmse,2903.721157191142
G1_C2.2,de_lu,overall,point,r2,0.9041305876427994
G1_C2.2,de_lu,overall,point,mae,1899.1550228768983
G1_C2.2,de_lu,overall,point,smape,3.580478471296307
G1_C2.2,de_lu,overall,quantile,wis,1148.650183406812
G1_C2.2,de_lu,overall,quantile,lqs,574.3250917034059
G1_C2.2,de_lu,overall,quantile,mae_median,1877.9826711058743
G1_C2.2,de_lu,overall,quantile,cov50,46.75703095507739
G1_C2.2,de_lu,overall,quantile,cov95,94.3681577953945
G1_C2.2,de_lu,overall,ensemble,wis,1148.650183406812
G1_C2.2,de_lu,overall,ensemble,lqs,574.3250917034059
G1_C2.2,de_lu,overall,ensemble,mae_median,1877.9826711058743
G1_C2.2,de_lu,overall,ensemble,cov50,46.75703095507739
G1_C2.2,de_lu,overall,ensemble,cov95,94.3681577953945
G1_C2.2,de_lu,overall,ensemble,crps,1382.120969228895
G1_C2.2,de_lu,overall,ensemble,energy_score,15662.398158030359
G1_C2.3,de_lu,2024,point,rmse,2927.1729188215113
G1_C2.3,de_lu,2024,point,r2,0.8994484178307529
G1_C2.3,de_lu,2024,point,mae,1913.0835436738425
G1_C2.3,de_lu,2024,point,smape,3.629994730413053
G1_C2.3,de_lu,2024,quantile,wis,1161.355809195721
G1_C2.3,de_lu,2024,quantile,lqs,580.6779045978604
G1_C2.3,de_lu,2024,quantile,mae_median,1904.1891368081026
G1_C2.3,de_lu,2024,quantile,cov50,44.28506375227686
G1_C2.3,de_lu,2024,quantile,cov95,93.76423041894353
G1_C2.3,de_lu,2024,ensemble,wis,1161.355809195721
G1_C2.3,de_lu,2024,ensemble,lqs,580.6779045978604
G1_C2.3,de_lu,2024,ensemble,mae_median,1904.1891368081026
G1_C2.3,de_lu,2024,ensemble,cov50,44.28506375227686
G1_C2.3,de_lu,2024,ensemble,cov95,93.76423041894353
G1_C2.3,de_lu,2024,ensemble,crps,1396.2092069368398
G1_C2.3,de_lu,2024,ensemble,energy_score,15880.209124799629
G1_C2.3,de_lu,2025,point,rmse,2890.523274045817
G1_C2.3,de_lu,2025,point,r2,0.9024448162308324
G1_C2.3,de_lu,2025,point,mae,1917.8541949233436
G1_C2.3,de_lu,2025,point,smape,3.6299999324251444
G1_C2.3,de_lu,2025,quantile,wis,1155.181056402931
G1_C2.3,de_lu,2025,quantile,lqs,577.5905282014655
G1_C2.3,de_lu,2025,quantile,mae_median,1896.986554232413
G1_C2.3,de_lu,2025,quantile,cov50,44.91438356164383
G1_C2.3,de_lu,2025,quantile,cov95,94.20376712328768
G1_C2.3,de_lu,2025,ensemble,wis,1155.181056402931
G1_C2.3,de_lu,2025,ensemble,lqs,577.5905282014655
G1_C2.3,de_lu,2025,ensemble,mae_median,1896.986554232413
G1_C2.3,de_lu,2025,ensemble,cov50,44.91438356164383
G1_C2.3,de_lu,2025,ensemble,cov95,94.20376712328768
G1_C2.3,de_lu,2025,ensemble,crps,1389.5306620472768
G1_C2.3,de_lu,2025,ensemble,energy_score,15837.347216731096
G1_C2.3,de_lu,2026H1,point,rmse,3559.164153862136
G1_C2.3,de_lu,2026H1,point,r2,0.8674557369951885
G1_C2.3,de_lu,2026H1,point,mae,2373.296554808697
G1_C2.3,de_lu,2026H1,point,smape,4.365080219583118
G1_C2.3,de_lu,2026H1,quantile,wis,1446.314193660153
G1_C2.3,de_lu,2026H1,quantile,lqs,723.1570968300766
G1_C2.3,de_lu,2026H1,quantile,mae_median,2341.8724700816033
G1_C2.3,de_lu,2026H1,quantile,cov50,43.28399122807017
G1_C2.3,de_lu,2026H1,quantile,cov95,91.71463815789474
G1_C2.3,de_lu,2026H1,ensemble,wis,1446.314193660153
G1_C2.3,de_lu,2026H1,ensemble,lqs,723.1570968300766
G1_C2.3,de_lu,2026H1,ensemble,mae_median,2341.8724700816033
G1_C2.3,de_lu,2026H1,ensemble,cov50,43.28399122807017
G1_C2.3,de_lu,2026H1,ensemble,cov95,91.71463815789474
G1_C2.3,de_lu,2026H1,ensemble,crps,1727.720319819341
G1_C2.3,de_lu,2026H1,ensemble,energy_score,19492.878228826743
G1_C2.3,de_lu,overall,point,rmse,3030.8187087208203
G1_C2.3,de_lu,overall,point,r2,0.8955543958812378
G1_C2.3,de_lu,overall,point,mae,1994.2768227209162
G1_C2.3,de_lu,overall,point,smape,3.756534813185718
G1_C2.3,de_lu,overall,quantile,wis,1207.8562504972217
G1_C2.3,de_lu,overall,quantile,lqs,603.928125248611
G1_C2.3,de_lu,overall,quantile,mae_median,1976.5548491721404
G1_C2.3,de_lu,overall,quantile,cov50,44.37287655719139
G1_C2.3,de_lu,overall,quantile,cov95,93.59310117025292
G1_C2.3,de_lu,overall,ensemble,wis,1207.8562504972217
G1_C2.3,de_lu,overall,ensemble,lqs,603.928125248611
G1_C2.3,de_lu,overall,ensemble,mae_median,1976.5548491721404
G1_C2.3,de_lu,overall,ensemble,cov50,44.37287655719139
G1_C2.3,de_lu,overall,ensemble,cov95,93.59310117025292
G1_C2.3,de_lu,overall,ensemble,crps,1450.5150056610184
G1_C2.3,de_lu,overall,ensemble,energy_score,16484.37798931504
G1_C3.1,de_lu,2024,point,rmse,2856.204826660204
G1_C3.1,de_lu,2024,point,r2,0.904264976350105
G1_C3.1,de_lu,2024,point,mae,1895.0616493846521
G1_C3.1,de_lu,2024,point,smape,3.606937213615318
G1_C3.1,de_lu,2024,quantile,wis,1145.2608566531367
G1_C3.1,de_lu,2024,quantile,lqs,572.6304283265684
G1_C3.1,de_lu,2024,quantile,mae_median,1864.7490280806512
G1_C3.1,de_lu,2024,quantile,cov50,52.52732240437158
G1_C3.1,de_lu,2024,quantile,cov95,96.39401183970855
G1_C3.1,de_lu,2024,ensemble,wis,1145.2608566531367
G1_C3.1,de_lu,2024,ensemble,lqs,572.6304283265684
G1_C3.1,de_lu,2024,ensemble,mae_median,1864.7490280806512
G1_C3.1,de_lu,2024,ensemble,cov50,52.52732240437158
G1_C3.1,de_lu,2024,ensemble,cov95,96.39401183970855
G1_C3.1,de_lu,2024,ensemble,crps,1389.2489061009917
G1_C3.1,de_lu,2024,ensemble,energy_score,15753.238770650541
G1_C3.1,de_lu,2025,point,rmse,2837.1634235290417
G1_C3.1,de_lu,2025,point,r2,0.906013361978318
G1_C3.1,de_lu,2025,point,mae,1938.7685228640507
G1_C3.1,de_lu,2025,point,smape,3.638181153024718
G1_C3.1,de_lu,2025,quantile,wis,1156.7200599989526
G1_C3.1,de_lu,2025,quantile,lqs,578.3600299994763
G1_C3.1,de_lu,2025,quantile,mae_median,1897.663888570063
G1_C3.1,de_lu,2025,quantile,cov50,52.382990867579906
G1_C3.1,de_lu,2025,quantile,cov95,96.62956621004565
G1_C3.1,de_lu,2025,ensemble,wis,1156.7200599989526
G1_C3.1,de_lu,2025,ensemble,lqs,578.3600299994763
G1_C3.1,de_lu,2025,ensemble,mae_median,1897.663888570063
G1_C3.1,de_lu,2025,ensemble,cov50,52.382990867579906
G1_C3.1,de_lu,2025,ensemble,cov95,96.62956621004565
G1_C3.1,de_lu,2025,ensemble,crps,1404.1451684745562
G1_C3.1,de_lu,2025,ensemble,energy_score,16056.862925119607
G1_C3.1,de_lu,2026H1,point,rmse,3575.542612423484
G1_C3.1,de_lu,2026H1,point,r2,0.8662330534941645
G1_C3.1,de_lu,2026H1,point,mae,2396.737316617621
G1_C3.1,de_lu,2026H1,point,smape,4.41627586433673
G1_C3.1,de_lu,2026H1,quantile,wis,1441.8584624394223
G1_C3.1,de_lu,2026H1,quantile,lqs,720.9292312197111
G1_C3.1,de_lu,2026H1,quantile,mae_median,2375.356172911493
G1_C3.1,de_lu,2026H1,quantile,cov50,50.89089912280702
G1_C3.1,de_lu,2026H1,quantile,cov95,95.29879385964912
G1_C3.1,de_lu,2026H1,ensemble,wis,1441.8584624394223
G1_C3.1,de_lu,2026H1,ensemble,lqs,720.9292312197111
G1_C3.1,de_lu,2026H1,ensemble,mae_median,2375.356172911493
G1_C3.1,de_lu,2026H1,ensemble,cov50,50.89089912280702
G1_C3.1,de_lu,2026H1,ensemble,cov95,95.29879385964912
G1_C3.1,de_lu,2026H1,ensemble,crps,1749.0911113244942
G1_C3.1,de_lu,2026H1,ensemble,energy_score,19736.106663021736
G1_C3.1,de_lu,overall,point,rmse,2984.8815928260465
G1_C3.1,de_lu,overall,point,r2,0.8986964970503825
G1_C3.1,de_lu,overall,point,mae,1999.4871422944955
G1_C3.1,de_lu,overall,point,smape,3.759172222442142
G1_C3.1,de_lu,overall,quantile,wis,1201.0541129393634
G1_C3.1,de_lu,overall,quantile,lqs,600.5270564696817
G1_C3.1,de_lu,overall,quantile,mae_median,1966.250964765728
G1_C3.1,de_lu,overall,quantile,cov50,52.18596640241601
G1_C3.1,de_lu,overall,quantile,cov95,96.30285013212533
G1_C3.1,de_lu,overall,ensemble,wis,1201.0541129393634
G1_C3.1,de_lu,overall,ensemble,lqs,600.5270564696817
G1_C3.1,de_lu,overall,ensemble,mae_median,1966.250964765728
G1_C3.1,de_lu,overall,ensemble,cov50,52.18596640241601
G1_C3.1,de_lu,overall,ensemble,cov95,96.30285013212533
G1_C3.1,de_lu,overall,ensemble,crps,1457.3498698159672
G1_C3.1,de_lu,overall,ensemble,energy_score,16564.358516994405
G1_C3.2,de_lu,2024,point,rmse,2965.4497911497187
G1_C3.2,de_lu,2024,point,r2,0.8968015196819105
G1_C3.2,de_lu,2024,point,mae,1970.7884055556028
G1_C3.2,de_lu,2024,point,smape,3.740895767214162
G1_C3.2,de_lu,2024,quantile,wis,1183.3158344539631
G1_C3.2,de_lu,2024,quantile,lqs,591.6579172269816
G1_C3.2,de_lu,2024,quantile,mae_median,1945.2845947557992
G1_C3.2,de_lu,2024,quantile,cov50,50.873747723132965
G1_C3.2,de_lu,2024,quantile,cov95,96.77538706739527
G1_C3.2,de_lu,2024,ensemble,wis,1183.3158344539631
G1_C3.2,de_lu,2024,ensemble,lqs,591.6579172269816
G1_C3.2,de_lu,2024,ensemble,mae_median,1945.2845947557992
G1_C3.2,de_lu,2024,ensemble,cov50,50.873747723132965
G1_C3.2,de_lu,2024,ensemble,cov95,96.77538706739527
G1_C3.2,de_lu,2024,ensemble,crps,1432.581025655299
G1_C3.2,de_lu,2024,ensemble,energy_score,16204.681653860483
G1_C3.2,de_lu,2025,point,rmse,2919.062579121818
G1_C3.2,de_lu,2025,point,r2,0.9005089025980831
G1_C3.2,de_lu,2025,point,mae,2002.256367860425
G1_C3.2,de_lu,2025,point,smape,3.7480744317048815
G1_C3.2,de_lu,2025,quantile,wis,1192.2092446567426
G1_C3.2,de_lu,2025,quantile,lqs,596.1046223283714
G1_C3.2,de_lu,2025,quantile,mae_median,1969.5631867459333
G1_C3.2,de_lu,2025,quantile,cov50,50.887557077625566
G1_C3.2,de_lu,2025,quantile,cov95,96.2271689497717
G1_C3.2,de_lu,2025,ensemble,wis,1192.2092446567426
G1_C3.2,de_lu,2025,ensemble,lqs,596.1046223283714
G1_C3.2,de_lu,2025,ensemble,mae_median,1969.5631867459333
G1_C3.2,de_lu,2025,ensemble,cov50,50.887557077625566
G1_C3.2,de_lu,2025,ensemble,cov95,96.2271689497717
G1_C3.2,de_lu,2025,ensemble,crps,1449.2800207594844
G1_C3.2,de_lu,2025,ensemble,energy_score,16504.22870754687
G1_C3.2,de_lu,2026H1,point,rmse,3682.125801079921
G1_C3.2,de_lu,2026H1,point,r2,0.8581392859263816
G1_C3.2,de_lu,2026H1,point,mae,2469.2851268278
G1_C3.2,de_lu,2026H1,point,smape,4.530894460854104
G1_C3.2,de_lu,2026H1,quantile,wis,1483.40468657394
G1_C3.2,de_lu,2026H1,quantile,lqs,741.7023432869701
G1_C3.2,de_lu,2026H1,quantile,mae_median,2462.7863173346695
G1_C3.2,de_lu,2026H1,quantile,cov50,46.964089912280706
G1_C3.2,de_lu,2026H1,quantile,cov95,94.96299342105263
G1_C3.2,de_lu,2026H1,ensemble,wis,1483.40468657394
G1_C3.2,de_lu,2026H1,ensemble,lqs,741.7023432869701
G1_C3.2,de_lu,2026H1,ensemble,mae_median,2462.7863173346695
G1_C3.2,de_lu,2026H1,ensemble,cov50,46.964089912280706
G1_C3.2,de_lu,2026H1,ensemble,cov95,94.96299342105263
G1_C3.2,de_lu,2026H1,ensemble,crps,1797.364625167184
G1_C3.2,de_lu,2026H1,ensemble,energy_score,20245.676722855762
G1_C3.2,de_lu,overall,point,rmse,3082.395565578287
G1_C3.2,de_lu,overall,point,r2,0.8919693498341926
G1_C3.2,de_lu,overall,point,mae,2069.6075537714964
G1_C3.2,de_lu,overall,point,smape,3.8798538804331697
G1_C3.2,de_lu,overall,quantile,wis,1238.6494700669314
G1_C3.2,de_lu,overall,quantile,lqs,619.3247350334657
G1_C3.2,de_lu,overall,quantile,mae_median,2044.4034485591822
G1_C3.2,de_lu,overall,quantile,cov50,50.20644582861458
G1_C3.2,de_lu,overall,quantile,cov95,96.23678746696866
G1_C3.2,de_lu,overall,ensemble,wis,1238.6494700669314
G1_C3.2,de_lu,overall,ensemble,lqs,619.3247350334657
G1_C3.2,de_lu,overall,ensemble,mae_median,2044.4034485591822
G1_C3.2,de_lu,overall,ensemble,cov50,50.20644582861458
G1_C3.2,de_lu,overall,ensemble,cov95,96.23678746696866
G1_C3.2,de_lu,overall,ensemble,crps,1502.2777870809323
G1_C3.2,de_lu,overall,ensemble,energy_score,17024.12211261792
G1_C3.3,de_lu,2024,point,rmse,2957.685105226258
G1_C3.3,de_lu,2024,point,r2,0.8973412386340759
G1_C3.3,de_lu,2024,point,mae,1961.4347759232664
G1_C3.3,de_lu,2024,point,smape,3.7239474125389425
G1_C3.3,de_lu,2024,quantile,wis,1180.1211518641767
G1_C3.3,de_lu,2024,quantile,lqs,590.0605759320882
G1_C3.3,de_lu,2024,quantile,mae_median,1926.7586352325643
G1_C3.3,de_lu,2024,quantile,cov50,54.252049180327866
G1_C3.3,de_lu,2024,quantile,cov95,96.51923952641167
G1_C3.3,de_lu,2024,ensemble,wis,1180.1211518641767
G1_C3.3,de_lu,2024,ensemble,lqs,590.0605759320882
G1_C3.3,de_lu,2024,ensemble,mae_median,1926.7586352325643
G1_C3.3,de_lu,2024,ensemble,cov50,54.252049180327866
G1_C3.3,de_lu,2024,ensemble,cov95,96.51923952641167
G1_C3.3,de_lu,2024,ensemble,crps,1434.515815413666
G1_C3.3,de_lu,2024,ensemble,energy_score,16198.777668858673
G1_C3.3,de_lu,2025,point,rmse,2833.9008997286232
G1_C3.3,de_lu,2025,point,r2,0.9062293927773565
G1_C3.3,de_lu,2025,point,mae,1952.9026167785719
G1_C3.3,de_lu,2025,point,smape,3.659709456106942
G1_C3.3,de_lu,2025,quantile,wis,1163.7722844538348
G1_C3.3,de_lu,2025,quantile,lqs,581.8861422269175
G1_C3.3,de_lu,2025,quantile,mae_median,1913.6492208366153
G1_C3.3,de_lu,2025,quantile,cov50,55.15981735159817
G1_C3.3,de_lu,2025,quantile,cov95,97.27168949771689
G1_C3.3,de_lu,2025,ensemble,wis,1163.7722844538348
G1_C3.3,de_lu,2025,ensemble,lqs,581.8861422269175
G1_C3.3,de_lu,2025,ensemble,mae_median,1913.6492208366153
G1_C3.3,de_lu,2025,ensemble,cov50,55.15981735159817
G1_C3.3,de_lu,2025,ensemble,cov95,97.27168949771689
G1_C3.3,de_lu,2025,ensemble,crps,1415.3698296352857
G1_C3.3,de_lu,2025,ensemble,energy_score,16161.287102858289
G1_C3.3,de_lu,2026H1,point,rmse,3531.7304318800784
G1_C3.3,de_lu,2026H1,point,r2,0.8694911411624973
G1_C3.3,de_lu,2026H1,point,mae,2393.7458395302956
G1_C3.3,de_lu,2026H1,point,smape,4.409838929929298
G1_C3.3,de_lu,2026H1,quantile,wis,1430.816942151474
G1_C3.3,de_lu,2026H1,quantile,lqs,715.408471075737
G1_C3.3,de_lu,2026H1,quantile,mae_median,2365.3748516713094
G1_C3.3,de_lu,2026H1,quantile,cov50,51.08963815789473
G1_C3.3,de_lu,2026H1,quantile,cov95,94.81222587719299
G1_C3.3,de_lu,2026H1,ensemble,wis,1430.816942151474
G1_C3.3,de_lu,2026H1,ensemble,lqs,715.408471075737
G1_C3.3,de_lu,2026H1,ensemble,mae_median,2365.3748516713094
G1_C3.3,de_lu,2026H1,ensemble,cov50,51.08963815789473
G1_C3.3,de_lu,2026H1,ensemble,cov95,94.81222587719299
G1_C3.3,de_lu,2026H1,ensemble,crps,1738.9549498180563
G1_C3.3,de_lu,2026H1,ensemble,energy_score,19661.384021657137
